applicant_name,applicant_licence_no,regno,nappi_code,name,schedule,dosage_form,pack_size,is_generic,num_packs,equivalence_key,sep,effective_date
Bayer (Pty) Ltd,620.0,44/7.1.5/1049,717985001,Levitra Odt 10,S4,Tab,4,Originator,1,,226.29,2013-03-20
Bayer (Pty) Ltd,620.0,42.20.1.1/0593,715146002,Moxibay Tablets,S4,Tab,10,Originator,1,,307.98,2013-03-20
Bayer (Pty) Ltd,620.0,42.20.1.1/0593,715146001,Moxibay Tablets,S4,Tab,5,Originator,1,,153.99,2013-03-20
Bayer (Pty) Ltd,620.0,42/8.2/1046,714238002,Xarelto 10,S4,Tab,30,Originator,1,,739.8,2013-03-20
Bayer (Pty) Ltd,620.0,q/20.2.2/281,712264019,Canesten 1 Vaginal Tablet,S1,Vat,1,Originator,1,,99.97,2013-03-20
Bayer (Pty) Ltd,620.0,e/20.2.2/47,712213007,Canesten Vaginal Tablets,S1,Vat,6,Originator,1,,136.57,2013-03-20
Bayer (Pty) Ltd,620.0,e/20.2.2/49,712205004,Canesten Topical Cream,S1,Cro,20,Originator,1,,70.29,2013-04-29
Bayer (Pty) Ltd,620.0,a39/7.1/0634,711607001,Adalat Retard 20Mg,S3,Tab,28,Originator,1,,189.16,2013-03-20
Bayer (Pty) Ltd,620.0,a40/28/0001,709128001,Primovist,S2,Sol,10,Originator,1,,1658.11,2013-03-20
Bayer (Pty) Ltd,620.0,p/12/23,708607004,Biltricide Tabs 600Mg 10S,S4,Tab,10,Originator,1,,391.12,2013-03-20
Bayer (Pty) Ltd,620.0,a40/26/0776,708482002,Nexavar,S4,Tab,60,Originator,1,,12210.03,2013-03-20
Bayer (Pty) Ltd,620.0,32/20.2.2/0250,706717001,Canesten Troche,S4,Loz,70,Originator,1,,134.79,2013-03-20
Bayer (Pty) Ltd,620.0,a38/21.7/0641,706461001,Nebido,S5,Amp,4,Originator,1,,1636.09,2013-03-20
Bayer (Pty) Ltd,620.0,a39/35/0016,705892001,Zevalin,S4,Via,4,Originator,1,,171318.13,2013-03-20
Bayer (Pty) Ltd,620.0,38/20.1.1/0024,705589001,Ciprobay Xr 1000,S4,Tab,7,Originator,1,,136.63,2013-03-20
Bayer (Pty) Ltd,620.0,r/21.12/160,703583018,Androcur,S4,Tab,20,Originator,1,,545.06,2013-03-20
Bayer (Pty) Ltd,620.0,36/13.12/0028,703471003,Skinoren Acne Gel,S1,Gel,30,Originator,1,,148.86,2013-03-20
Bayer (Pty) Ltd,620.0,37/20.1.1/0250,702981001,Ciprobay Xr 500,S4,Tab,3,Originator,1,,50.07,2013-03-20
Bayer (Pty) Ltd,620.0,32/13.4.1/0361,701417001,Advantan Scalp Solution,S4,Scl,20,Originator,1,,157.84,2013-03-20
Bayer (Pty) Ltd,620.0,36/7.1.5/0517,701071003,Levitra 20,S4,Tab,2,Originator,1,,208.16,2013-03-20
Bayer (Pty) Ltd,620.0,36/7.1.5/0517,701071001,Levitra 20,S4,Tab,4,Originator,1,,416.33,2013-04-29
Bayer (Pty) Ltd,620.0,30/34/0185,700474003,Betaferon Prefilled Syr,S4,Pfs,15,Originator,1,,10510.46,2013-03-20
Bayer (Pty) Ltd,620.0,34/28/0383,700229001,Gadovist 7.5 Ml,S2,Pfs,8,Originator,1,,404.75,2013-03-20
Bayer (Pty) Ltd,620.0,34/18.8/0494,700089001,Yasmin,S3,Tab,28,Originator,1,,109.26,2013-04-29
Bayer (Pty) Ltd,620.0,34/34/0132,530671003,Nova T 380,S4,Iud,1,Originator,1,,349.01,2013-03-20
Amgen South Africa (Pty) Ltd,1150.0,45/8.2/0175,714613001,Nplate 250 Μg,S4,Inj,1,Originator,1,,7033.42,2013-04-23
B Braun Medical (Pty) Ltd,470.0,41/2.2/0294,717646001,B.Braun Etomidate 2Mg/Ml,S5,Inj,10,Generic,10,,1031.56,2013-08-05
B Braun Medical (Pty) Ltd,470.0,43/32.16/0681,710843001,"Sequent Please (2,0 Mm X 20 Mm)",S4,Deb,1,Originator,1,,16081.59,2013-08-30
B Braun Medical (Pty) Ltd,470.0,a39/2.1/0077,710434002,B.Braun Propofol 1 % (10 Mg/Ml),S5,Inj,20,Generic,5,,139.65,2013-08-05
B Braun Medical (Pty) Ltd,470.0,37/34/0089,718835001,Alkaline Bicarbonate Haemodialysis Concentrate 8.4% Solution,S3,Sol,6,Originator,1,,68.04,2013-11-05
B Braun Medical (Pty) Ltd,470.0,37/34/0088,711894001,Acidic Bicarbonate Haemodialysis Concentrate Sw95A (10 Litre),S1,Sol,10,Originator,1,,114.4,2013-08-30
B Braun Medical (Pty) Ltd,470.0,37/34/0089,711893001,Alkaline Bicarbonate Haemodialysis Concentrate 8.4% Solution,S3,Sol,10,Originator,1,,113.42,2013-10-25
B Braun Medical (Pty) Ltd,470.0,a39/24/0312,709411001,0.9% W/V Sodium Chloride Injection B Braun,S1,Inj,5,Generic,20,,27.36,2013-08-05
Austell Laboratories (Pty) Ltd,589.0,a40/21.2/0196,717078001,Austell Glimepiride 4Mg,S3,Tab,30,Generic,1,,137.5,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/21.2/0194,717077001,Austell Glimepiride 2Mg,S3,Tab,30,Generic,1,,88.51,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/21.2/0193,717076001,Austell Glimepiride 1Mg,S3,Tab,30,Generic,1,,45.15,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,41/7.1.3/0498,717069001,Austell Losartan 100,S3,Tab,30,Generic,1,,81.05,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,41/7.1.3/0497,717068001,Austell Losartan 50,S3,Tab,30,Generic,1,,71.38,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,41/20.1.1/1019,717067001,Austell Levofloxacin 500Mg,S4,Tab,5,Generic,1,,120.61,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,41/20.1.1/1018,717066001,Austell Levofloxacin 250Mg,S4,Tab,5,Generic,1,,72.56,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/11.4.3/0391,712136001,Austac-75,S2,Tab,12,Generic,1,,6.75,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/11.4.3/0394,712135001,Austac-300,S3,Tab,30,Generic,1,,27.73,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/11.4.3/0393,712134001,Austac-150,S3,Tab,60,Generic,1,,26.17,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.9/0388,710250002,Austell Tramadol 50 Mg,S5,Cap,100,Generic,1,,140.04,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.9/0388,710250001,Austell Tramadol 50 Mg,S5,Cap,20,Generic,1,,28.01,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1/0546,708095001,Austell-Amlodipine 10Mg,S3,Tab,30,Generic,1,,107.74,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1/0545,708094001,Austell-Amlodipine 5Mg,S3,Tab,30,Generic,1,,67.66,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.5/0276,707790001,Austell-Lamotrigine 200 Mg,S3,Tab,60,Generic,1,,550.69,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.5/0275,707789001,Austell-Lamotrigine 100 Mg,S3,Tab,60,Generic,1,,338.44,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.5/0274,707788001,Austell-Lamotrigine 50 Mg,S3,Tab,60,Generic,1,,206.11,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a40/2.5/0273,707787001,Austell-Lamotrigine 25 Mg,S3,Tab,60,Generic,1,,126.29,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,37/18.1/0433,707423001,Austell-Furosemide 40 Mg,S3,Tab,30,Generic,1,,19.7,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0641,707400001,Austell-Paroxetine 30 Mg,S5,Tab,30,Generic,1,,202.74,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0640,707399001,Austell-Paroxetine 20 Mg,S5,Tab,30,Generic,1,,164.3,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0338,707398001,Austell-Citalopram 20 Mg,S5,Tab,30,Generic,1,,68.48,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0339,707397001,Austell Citalopram 40 Mg,S5,Tab,30,Generic,1,,97.85,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0337,707396001,Austell Citalopram 10 Mg,S5,Tab,30,Generic,1,,43.96,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0286,707294001,Austell Sertraline 50 Mg,S5,Tab,30,Generic,1,,110.11,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/1.2/0287,707293001,Austell Setraline 100 Mg,S5,Tab,30,Generic,1,,155.44,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a38/5.2/0502,705874001,Tenopress 50 Mg Tablets,S3,Tab,30,Generic,1,,24.75,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a38/5.2/0503,705873001,Tenopress 100 Mg Tablets,S3,Tab,30,Generic,1,,32.57,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a38/5.2/0501,705872001,Tenopress 25 Mg Tablets,S3,Tab,30,Generic,1,,14.45,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/21.2/0207,705760001,Austell Gliclazide 80 Mg,S3,Tab,60,Generic,1,,46.59,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/21.2/0206,705759001,Austell-Gliclazide,S3,Tab,30,Generic,1,,13.27,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1.3/0242,705755001,Austell-Ramipril 10 Mg,S3,Cap,30,Generic,1,,43.3,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1.3/0241,705754001,Austell-Ramipril 5 Mg,S3,Cap,30,Generic,1,,132.34,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1.3/0240,705753001,Austell-Ramipril 2.5 Mg,S3,Cap,30,Generic,1,,88.19,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a39/7.1.3/0239,705752001,Austell-Ramipril 1.25Mg,S3,Cap,30,Generic,1,,71.5,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,37/20.1.2/0004,705637001,Austell-Amoxicillin 500 Mg,S4,Cap,500,Generic,1,,227.96,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,a38/7.5/0479,705467001,Austell Simvastatin 40Mg,S4,Tab,30,Generic,1,,28.5,2013-05-28
Austell Laboratories (Pty) Ltd,589.0,a38/7.5/0478,705465001,Austell Simvastatin 20Mg,S4,Tab,30,Generic,1,,22.8,2013-05-28
Austell Laboratories (Pty) Ltd,589.0,a38/7.5/0477,705464001,Austell Simvastatin 10Mg,S4,Tab,30,Generic,1,,20.52,2013-05-28
Austell Laboratories (Pty) Ltd,589.0,36/3.1/0405,704361002,Austell Diclofenac Sodium 25Mg/Ml,S3,Inj,50,Generic,1,,54.66,2013-07-22
Austell Laboratories (Pty) Ltd,589.0,37/5.7.1/0580,704359002,Austell Cetirizine 10Mg,S2,Tab,30,Generic,1,,43.26,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,37/5.7.1/0580,704359001,Austell Cetirizine 10Mg,S2,Tab,10,Generic,1,,14.42,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.2.2/0013,704358001,Austell-Fluconazole 50 Mg Capsules,S4,Cap,14,Generic,1,,98.3,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.2.2/0058,704357003,Austell-Fluconazole 150 Mg Capsules,S4,Cap,4,Generic,1,,74.87,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.2.2/0058,704357001,Austell-Fluconazole 150 Mg Capsules,S4,Cap,1,Generic,1,,18.73,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.2.2/0014,704356001,Austell-Fluconazole 200 Mg Capsules,S4,Cap,28,Generic,1,,347.89,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.1.1/0011,704353002,Austell Ciprofloxacin 250 Mg,S4,Tab,100,Generic,1,,112.77,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.1.1/0011,704353001,Austell Ciprofloxacin 250 Mg,S4,Tab,10,Generic,1,,11.27,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.1.1/0012,704352002,Austell-Cirpofloxacin,S4,Tab,100,Generic,1,,794.56,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.1.1/0012,704351002,Austell-Ciprofloxacin 500 Mg,S4,Tab,100,Generic,1,,191.36,2013-03-19
Austell Laboratories (Pty) Ltd,589.0,38/20.1.1/0012,704351001,Austell-Ciprofloxacin 500 Mg,S4,Tab,10,Generic,1,,19.14,2013-03-19
Aurobindo Pharma (Pty) Ltd,866.0,43/5.7.1/0646,718452001,Trantrin Tablets 10 Mg,S2,Tab,30,Generic,1,,38.5,2013-06-19
Aurobindo Pharma (Pty) Ltd,866.0,42/1.2/0208,718058001,Auro Paroxetine 20 Mg,S5,Tab,30,Generic,1,,125,2013-02-01
Aurobindo Pharma (Pty) Ltd,866.0,43/7.1.3/1046,718056001,"Auro Quinapril Co 10/12,5 Mg",S3,Tab,30,Generic,1,,61,2013-01-18
Novagen Pharma (Pty) Ltd,1082.0,43/7.1.3/0498,717296001,Rasol 100,S3,Tab,30,Generic,1,,86.76,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,43/7.1.3/0497,717295001,Rasol 50,S3,Tab,30,Generic,1,,77.23,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,43/7.1.3/1041,717294001,Bindace 8 Mg,S3,Tab,30,Generic,1,,116.38,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,43/7.1.3/1040,717293001,Bindace 4 Mg,S3,Tab,30,Generic,1,,76.18,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/3.1/0470,717092001,Flamaryx 15 Mg,S3,Tab,30,Generic,1,,63.48,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/3.1/0469,717091001,"Flamaryx 7,5 Mg",S3,Tab,30,Generic,1,,28.57,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/7.1.3/1034,716506001,Auro Perindopril 8 Mg,S3,Tab,30,Generic,1,,115.32,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/7.1.3/1033,716505001,Auro Perindopril 4 Mg,S3,Tab,30,Generic,1,,75.96,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/2.6.5/0334,716504001,Auroperdal 4 Mg,S5,Tab,30,Generic,1,,962.78,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/2.6.5/0333,716503001,Auroperdal 3 Mg,S5,Tab,30,Generic,1,,725.79,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/2.6.5/0332,716502001,Auroperdal 2 Mg,S5,Tab,30,Generic,1,,496.2,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/2.6.5/0331,716501001,Auroperdal 1 Mg,S5,Tab,30,Generic,1,,292.01,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,42/2.6.5/0330,716500001,"Auroperdal 0,5 Mg",S5,Tab,30,Generic,1,,169.28,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/2.2/0257,716497001,Medploz 10 Mg,S5,Tab,30,Generic,1,,80.41,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/2.2/0247,716496001,Medploz 5 Mg,S5,Tab,30,Generic,1,,39.15,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/7.1.3/0495,716495001,Auro Losartan Tablets 100 Mg,S3,Tab,30,Generic,1,,80.41,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,43/7.1.3/0494,716494001,Auro Losartan Tablets 50 Mg,S3,Tab,30,Generic,1,,70.89,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,41/20.2.8/0386,715494001,Invertron Oral Solution 20 Mg/Ml,S4,Sol,240,Generic,1,,274.85,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/20.2.8/0248,715493001,Invertron Tablets 300 Mg,S4,Tab,60,Generic,1,,773.64,2013-06-14
Novagen Pharma (Pty) Ltd,1082.0,44/20.2.8/0590,715074001,Deladex 400 Mg Capsules,S4,Cap,30,Generic,1,,220.64,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,44/20.2.8/0589,715073001,Deladex 250 Mg Capsules,S4,Cap,30,Generic,1,,170.97,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,44/20.2.8/0307,715072001,Zefin 300 Mg Tablets,S4,Tab,30,Generic,1,,227.9,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/7.1.3/0724,714679001,Lizro 20 Mg,S3,Tab,30,Generic,1,,71.28,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/7.1.3/0723,714678001,Lizro 10 Mg,S3,Tab,30,Generic,1,,52.11,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/7.1.3/0722,714677001,Lizro 5 Mg,S3,Tab,30,Generic,1,,38.5,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/20.1.1/0388,714312001,Auro Cefalexin Tablets 500 Mg,S4,Tab,20,Generic,1,,27.56,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/7.1/0755,714311001,Aprate 10 Mg,S3,Tab,30,Generic,1,,99.85,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/7.1/0754,714310001,Aprate 5 Mg,S3,Tab,30,Generic,1,,59.98,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/20.1.1/1053,713362001,Loxip 500Mg,S4,Tab,10,Generic,1,,19.04,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/1.2/0531,713356001,Auro-Citalopram,S5,Tab,30,Generic,1,,65.37,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,41/7.1/0750,712216001,Keysal 10 Mg,S3,Tab,30,Generic,1,,102.03,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,41/7.1/0749,712215001,Keysal 5 Mg,S3,Tab,30,Generic,1,,65.49,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/1.2/0564,711988001,Ciloram 20 Mg,S5,Tab,30,Generic,1,,67,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,a40/20.2.8./0382,710606001,Viropon 200 Mg Tablets,S4,Tab,60,Generic,1,,199.01,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/20.2.8/0490,710604001,Viropon 50 Mg/5 Ml Oral Suspension,S4,Sus,240,Generic,1,,139.29,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/20.2.8/0561,710603001,Legram Oral Solution 10 Mg/Ml,S4,Sol,240,Generic,1,,80.2,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/20.2.8/0376,710602001,Legram 150 Mg Tablets,S4,Tab,60,Generic,1,,102.52,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,a40/20.2.8/0383,710600001,Dozra 300 Mg Tablets,S4,Tab,60,Generic,1,,279.82,2013-03-15
Novagen Pharma (Pty) Ltd,1082.0,41/20.2.8/0680,710597001,Dozra 100 Mg Capsules,S4,Cap,100,Generic,1,,180.92,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,a40/20.2.8/0513,710594001,Erige 600 Mg Tablets,S4,Tab,30,Generic,1,,174.89,2013-03-15
Aurobindo Pharma (Pty) Ltd,866.0,41/20.2.8/0541,710592001,Erige 50 Mg Capsules,S4,Cap,30,Generic,1,,33.71,2013-03-15
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,35/11.4.3/0263,897132017,Nexiam 20Mg,S4,Tab,28,Originator,1,,287.96,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,35/11.4.3/0263,897132009,Nexiam 20 Mg,S4,Tab,14,Originator,1,,143.98,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,35/11.4.3/0264,897125009,Nexiam 40 Mg,S4,Tab,28,Originator,1,,444.09,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,35/11.4.3/0264,897125002,Nexiam 40 Mg,S4,Tab,14,Originator,1,,222.05,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,34/7.3/0107,897005012,Zomig Rapimelt,S4,Tab,6,Originator,1,,262.4,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,33/10.2.2/0010,892580003,Accolate 20,S3,Tab,56,Originator,1,,291.69,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,g2826 (act 101/1965),877352003,Xylocaine,S1,Spr,50,Originator,1,,149.78,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,33/21.12/0081,869872001,Casodex,S4,Tab,30,Originator,1,,4778.15,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/2.6.5/0591,850543002,Seroquel 200,S5,Tab,60,Originator,1,,1427.68,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/2.6.5/0590,850535018,Seroquel 100,S5,Tab,90,Originator,1,,1340.56,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/2.6.5/0589,850527015,Seroquel 25,S5,Tab,100,Originator,1,,831.86,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/11.4.3/0223,849391016,Losec Mups 20,S4,Tab,28,Originator,1,,503.03,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/11.4.3/0222,849383005,Losec Mups 10,S4,Tab,28,Originator,1,,301.29,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/7.3/0478,845213016,"Zomig 2,5",S4,Tab,6,Originator,1,,360.01,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,32/10.2.1/0168,840246005,Oxis Turbuhaler 9 60 Dose,S2,Inh,60,Originator,1,,295.89,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,31/21.5.1/0215,838896006,Entocord 3 Mg,S4,Cap,100,Originator,1,,1254.2,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,30/21.10/0100,834270005,Zoladex-Depot,S4,Inj,1,Originator,1,,4385.53,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,29/11.8/0638,824593006,Entocord 0.02 Mg/Ml,S4,Ens,7,Originator,1,,556.04,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,30/21.12/0495,824224019,Arimidex 1Mg,S4,Tab,30,Originator,1,,1356.67,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,30/21.12/0012,822566001,Casodex 50,S4,Tab,30,Originator,1,,2174.35,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,29/7.1/0662,821896008,"Plendil 2,5Mg",S3,Srt,30,Originator,1,,204.55,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,29/7.1.4/0743,821500007,Imdur 60 Mg,S3,Srt,30,Originator,1,,174,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,29/7.1.3/0652,817848002,Zestoretic 10,S3,Tab,30,Originator,1,,83.9,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,30/21.5.1/0016,807885010,Pulmicort Nebulliser Suspension,S3,Sln,20,Originator,1,,307.06,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,y/7.1/294,805548009,Plendil 5Mg,S3,Srt,30,Originator,1,,257.44,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,27/5.2/0251,797693009,Tenormin 25,S3,Tab,30,Originator,1,,111.02,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,y/21.5.1/172,791431002,Pulmicort Turbuhaler 200 Μg/Dose,S3,Inh,200,Originator,1,,191.26,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,y/21.5.1/171,791423018,Pulmicort Turbuhaler 100 Μg/Dose,S3,Inh,200,Originator,1,,191.26,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,v/7.1.3/162,781711002,Zestril 20,S3,Tab,30,Originator,1,,142.63,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,v/7.1.3/161,781703018,Zestril 10,S3,Tab,30,Originator,1,,83.9,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,v/7.1.3/160,781681006,Zestril 5,S3,Tab,30,Originator,1,,58.73,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,u/21.10/163,781215005,Zoladex-Depot,S4,Inj,1,Originator,1,,1736.39,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,j/5.2/0120,769576001,Tenormin 100,S3,Tab,30,Originator,1,,300.37,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,s/21.12/41,747432007,Nolvadex-D,S4,Tab,30,Originator,1,,451.33,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,g/5.2/2863,732567009,Inderal 10,S3,Tab,50,Originator,1,,79.61,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,43/2.6.5/0162,716649001,Truvalin 300Mg,S5,Tab,60,Originator,1,,627.18,2013-06-05
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,43/2.6.5/0161,716648001,Truvalin 200Mg,S5,Tab,60,Generic,1,,585.66,2013-06-05
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,43/2.6.5/0160,716647001,Truvalin 100Mg,S5,Tab,90,Generic,1,,486.57,2013-06-05
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,43/2.6.5/0159,716646001,Truvalin 25Mg,S5,Tab,100,Generic,1,,282.49,2013-06-05
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,42/11.4.3/1003,715868001,Nexiam 10Mg Sachets,S4,Gra,28,Originator,1,,287.95,2013-04-16
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,42/2.6.5/0576,713750001,Seroquel Xr 400,S5,Tab,60,Originator,1,,1538.33,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,42/2.6.5/0575,713749001,Seroquel Xr 300,S5,Tab,60,Originator,1,,1398.48,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,42/2.6.5/0574,713748001,Seroquel Xr 200,S5,Tab,60,Originator,1,,1230.12,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,42/2.6.5/0573,713747002,Seroquel Xr 50,S5,Tab,60,Originator,1,,590.57,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,a39/7.1.3/0244,711287001,Atacand 32 Mg,S3,Tab,28,Originator,1,,228.2,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,41/7.5/0298,710892001,Crestor 5,S4,Tab,30,Originator,1,,107.79,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,36/7.5/0351,705990002,Crestor,S4,Tab,30,Originator,1,,370.21,2013-03-11
Astrazeneca Pharmaceuticals (Pty) Ltd,957.0,36/7.5/0349,705989001,Crestor 10,S4,Tab,30,Originator,1,,210.43,2013-03-11
