Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
169,Merck,V/16.1/296,732281008,R01AA,S1,Iliadin Paediatric 0.025%,Oxymetazoline HCl,0,mg/ml,NOD,10,,30.19,3.09,4.66,37.94,3.79,10 April 2012,,,
169,Merck,H1597 (Act 101/1965),732303001,R01AA,S1,Iliadin Nasal Spray 0.05% ,Oxymetazoline HCl,1,mg/ml,NAS,20,,29.79,3.05,4.60,37.44,1.87,10 April 2012,,,
,,,,,,,Sodium chloride,5,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,4,g/1000ml,,,,,,,,,,,,
169,Merck,V/16.1/296,732338018,R01AA,S1,Iliadin Paediatric 0.025%,Oxymetazoline HCl,0,mg/ml,NAS,10,,41.20,4.22,6.36,51.78,5.18,10 April 2012,,,
169,Merck,C769 (Act 101/1965),732400007,R05FA,S2,Ilvico,Brompheniramine,3,mg/5ml,SYR,150,,41.48,4.25,6.40,52.13,0.35,10 April 2012,,,
,,,,,,,Calcium ascorbate,56,mg/5ml,,,,,,,,,13 March 2009,,,
,,,,,,,Codeine,10,mg/5ml,,,,,,,,,13 March 2009,,,
,,,,,,,Methylephedrine,8,mg/5ml,,,,,,,,,13 March 2009,,,
,,,,,,,Phenazone,150,mg/5ml,,,,,,,,,13 March 2009,,,
,,,,,,,Sodium salicylate,150,mg/5ml,,,,,,,,,13 March 2009,,,
169,Merck,C770 (Act 101/1965),732419018,R05FA,S2,Ilvico,Brompheniramine,3,mg,TAB,24,,47.30,4.85,7.30,59.45,2.48,10 April 2012,,,
,,,,,,,Caffeine,10,mg,,,,,,,,,,,,
,,,,,,,Calcium ascorbate,36,mg,,,,,,,,,,,,
,,,,,,,Phenazone,75,mg,,,,,,,,,,,,
,,,,,,,Quinine,20,mg,,,,,,,,,,,,
,,,,,,,Salicylamide,150,mg,,,,,,,,,,,,
169,Merck,H2488 (Act 101/1965),746924003,A11EA,S1,Neurobion,Cyanocobalamin (vit B12),1,mg/3ml,INJ,3,,75.61,7.75,11.67,95.03,31.68,10 April 2012,,,
,,,,,,,Pyridoxine (vit B6),100,mg/3ml,,,,,,,,,13 March 2009,,,
,,,,,,,Thiamine (vit B1),100,mg/3ml,,,,,,,,,13 March 2009,,,
169,Merck,E/5.3/79,771376006,V03AB,S4,Toxogonin,Obidoxime,250,mg/ml,INJ,5,,295.27,30.27,45.58,371.12,74.22,10 April 2012,,,
169,Merck,P/7.1.4/281,787256005,C01DA,S3,Nitrolingual,Glyceryl trinitrate,0,mg/dose,SPO,1,,148.14,15.18,22.86,186.18,186.18,10 April 2012,,,
169,Merck,27/5.1/0063,797642005,C01CA,S4,Epipen,Epinephrine,1,mg/ml,INJ,1,,561.47,57.55,86.66,705.68,705.68,10 April 2012,,,
,,,,,,,Calcium ascorbate,75,mg,,,,,,,,,13 March 2009,,,
,,,,,,,Chlorphenamine,2,mg,,,,,,,,,13 March 2009,,,
,,,,,,,Paracetamol,300,mg,,,,,,,,,13 March 2009,,,
,,,,,,,Phenylephrine,5,mg,,,,,,,,,13 March 2009,,,
169,Merck,V/5.2/304,818429003,C07AB,S3,Concor,Bisoprolol,5,mg,TAB,30,,69.99,7.17,10.80,87.96,2.93,10 April 2012,,,
169,Merck,V/5.2/303,818437006,C07AB,S3,Concor ,Bisoprolol,10,mg,TAB,30,,110.68,11.34,17.08,139.10,4.64,10 April 2012,,,
169,Merck (Pty) Ltd,41/21.10/0523,717380001,G03GA,S4,"Ovitrelle 250 µg/0,5 ml",Choriogonadotropin Alfa,250,"µg/0,5ml",PFS,1,,262.49,15.22,38.88,316.59,633.18,06 August 2012,,,
169,Merck (Pty) Ltd,29/7.1/0357,819573019,C08DA,S3,Ravamil SR 240 mg,Verapamil,240,mg,TAB,30,,116.64,11.95,18.00,146.59,4.89,08 August 2012,,,
169,Merck (Pty) Ltd,29/7.1/0357,819573027,C08DA,S3,Ravamil SR 240 mg,Verapamil,240,mg,TAB,100,,388.80,39.84,60.01,488.65,4.89,08 August 2012,,,
169,Merck,34/34/0096,890887007,L03AB,S4,Rebif 22,Interferon beta 1a,22,mcg/0.5ml,INJ,12,,"7,370.90",294.84,"1,073.20","8,738.94",728.25,04 June 2010, ,,
169,Merck,31/7.1.3/0455,840300018,C07BB,S3,Ziak ,Bisoprolol,3,mg,TAB,30,,99.51,10.20,15.36,125.07,4.17,10 April 2012,,,
,,,,,,,Hydrochlorothiazide,6,mg,,,,,,,,,13 March 2009,,,
169,Merck,31/7.1.3/0456,840319002,C07BB,S3,Ziak ,Bisoprolol,5,mg,TAB,30,,99.51,10.20,15.36,125.07,4.17,10 April 2012,,,
,,,,,,,Hydrochlorothiazide,6,mg,,,,,,,,,13 March 2009,,,
169,Merck,31/7.1.3/0457,852929005,C07BB,S3,Ziak ,Bisoprolol,10,mg,TAB,30,,99.51,10.20,15.36,125.07,4.17,10 April 2012,,,
,,,,,,,Hydrochlorothiazide,6,mg,,,,,,,,,13 March 2009,,,
169,Merck,32/9/0097,883694005,N07BB,S3,Besobrial,Acamprosate calcium,333,mg,TAB,180,,420.86,43.14,64.96,528.96,2.94,10 April 2012,,,
169,Merck,35/34/0188,898891004,L03AB,S4,Rebif 44,Interferon beta 1a,44,mcg/0.5ml,INJ,12,,"8,211.19",328.45,"1,195.55","9,735.19",811.27,04 June 2010, ,,
169,Merck,33/21.10/0521,896613006,C03GA,S4,"Gonal-f 75 I.U. (5,5µg)",Follitropin Alfa,75,IU/vial,POR,1,,186.40,10.81,27.61,224.82,224.82,10 April 2012,,,
169,MERCK (PTY) LTD,44/21/10/0781,717165001,G03GA,S4,Pergoveris 150 I.U/75 I.U,Follitropin Alfa (r-hFSH),150,IU/Vial,INJ,1,,438.00,25.40,64.88,528.28,528.28,09 July 2012,,,
,,,,,,,Lutropin Alfa (r-hLH),75,IU/Vial,,,,,,,,,,,,
169,MERCK (PTY) LTD,W/20.1.1/256,715656002,J01DD,S4,FIXIME 400 mg,Cefixime,400,mg,TAB,5,,92.77,9.51,14.32,116.60,23.32,21 December 2011,,,
169,MERCK (PTY) LTD,A39/21.3/0401,713172002,HO3AA,S3,Euthyrox 25 µg,Levothyroxine sodium,25,µg,TAB,30,,11.76,1.21,1.82,14.79,0.49,05 September 2012,,,
169,MERCK (PTY) LTD,A39/21.3/0402,713168002,HO3AA,S3,Euthyrox 50 µg,Levothyroxine sodium,50,µg,TAB,30,,15.75,1.62,2.43,19.80,0.66,05 September 2012,,,
169,MERCK (PTY) LTD,A39/21.3/0403,713169002,HO3AA,S3,Euthyrox 100 µg,Levothyroxine sodium,100,µg,TAB,30,,22.44,2.30,3.46,28.20,0.94,05 September 2012,,,
169,Merck (Pty) Ltd,41/30.2/0883,715052001,L01XC,S4,Erbitux 5mg/ml,Cetuximab,5,mg/ml,INF,20,,"2,444.07",97.76,355.86,"2,897.69",144.88,10 April 2012,,,
169,MERCK (PTY) LTD,W/20.1.1/256,715656001,J01DD,S4,FIXIME 400 mg,Cefixime,400,mg,TAB,1,,18.56,1.90,2.86,23.32,23.32,06 July 2011, ,,
169,Merck (Pty) Ltd,X/5.8/215,807486019,NO2BE,S2,Ilvico Capsules,Paracetamol,300,mg,CAP,24,,29.64,3.04,4.58,37.26,1.55,10 April 2012,,,
,,,,,,,chlorphenamine Maleate,2,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,300,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine Hydrochloric,5,mg,,,,,,,,,,,,
261,MERCK GENERICS RSA (PTY) LTD,28/5.7.2/0210,701430001,A3FO,S4,Merck-Metoclopramide,Metoclopramide,10,mg,TAB,500,,54.01,3.24,8.02,65.27,0.13,21 May 2012,,,
261,MERCK GENERICS RSA (PTY) LTD,A39/2.5/0492,706346001,N3AO,S3,Merck-Lamotrigine 25mg,Lamotrigine,25,mg,TAB,60,,89.13,5.35,13.23,107.71,1.80,21 May 2012,,,
261,MERCK GENERICS RSA (PTY) LTD,A39/2.5/0493,706347001,N3AO,S3,Merck-Lamotrigine 50mg,Lamotrigine,50,mg,TAB,60,,128.42,7.71,19.06,155.18,2.59,21 May 2012,,,
261,MERCK GENERICS RSA (PTY) LTD,A39/2.5/0494,706348001,N3AO,S3,Merck-Lamotrigine 100mg,Lamotrigine,100,mg,TAB,60,,224.42,13.47,33.30,271.19,4.52,21 May 2012,,,
261,MERCK GENERICS RSA (PTY) LTD,A39/2.5/0495,706349001,N3AO,S3,Merck-Lamotrigine 200mg,Lamotrigine,200,mg,TAB,60,,365.15,21.91,54.19,441.24,7.35,21 May 2012,,,
698,MeyerZall Laboratories,31/3.1/0383,852201001,M01AB,S1,AthruDerm,Diclofanac Sodium,2,%,LTN,50,,29.41,2.88,4.52,36.81,0.74,11 May 2012,,,
1096,Orphan SA Pharmaceuticals (Pty) Ltd,43/11.10/0442,716334001,A05AA,S3,Ursofalk,Ursodeoxycholic acid,250,mg,CAP,100,,727.28,72.73,112.00,912.00,9.12,21 December 2011,,,
1096,Orphan SA Pharmaceuticals (Pty) Ltd,43/11.10/0195,716331001,A07EC,S3,Salofalk 500mg,Mesalazine,500,mg,GRA,100,,341.33,34.14,52.57,428.04,4.28,21 December 2011,,,
1096,Orphan SA Pharmaceuticals (Pty) Ltd,43/11.10/0196,716333001,A07EC,S3,Salofalk 1000mg,Mesalazine,1000,mg,GRA,100,,648.51,64.85,99.87,813.23,8.13,21 December 2011,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/5.4/0206,700218001,A03BA,S1,"Pharma-Q  Atropine  Inlection 0,5mg/1ml",Atropine,1,mg/ml,INJ,10,,17.19,1.91,2.67,21.77,2.18,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/5.4/0207,700226001,A03BA,S2,Pharma-Q  Atropine  Inlection 1mg/1ml,Atropine,1,mg/ml,INJ,10,,21.61,2.39,3.36,27.36,2.74,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/34/0717,700343001,V07AB,S1,Water for Injection 2ml,Water,10,ml,INJ,10,,13.84,1.54,2.15,17.54,0.88,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/34/0717,700345001,V07AB,S1,Water for Injection 5ml,Water,10,ml,INJ,10,,18.06,2.00,2.81,22.87,0.46,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/11.2/0242,701514001,A03BB,S2,Pharma-Q  Hyoscine Butylbromide Injection 20mg/1ml,Hyoscyamine,20,mg/ml,INJ,10,,25.22,2.80,3.92,31.94,3.19,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,33/21.5.1/0512,701589001,D07AB,S4,Pharma-Q  Dexamethasone Phosphate Injection 4mg/1ml,Dexamethasone,4,mg/ml,INJ,10,,68.99,7.66,10.73,87.38,8.74,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/4/0006,701735003,NO1BB,S4,Pharma-Q  Bupivacaine Spinal With Dextrose Injection 50mg/10ml,Bupivacaine,20,mg/4ml,INF,10,,66.85,7.43,10.40,84.67,2.12,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/20.2/0665,701743003,J01EE,S4,Pharma-Q Co -Trimoxazole  Injection 5ml,Sulfamethoxazole,400,mg/5ml,INJ,10,,117.05,12.99,18.21,148.24,2.96,21 May 2012,,,
,,,,,,,Trimethoprim,80,mg,,,,,,,,,,,,
1052,Pharma-Q Holdings( Pty) Ltd,27/20.2/0302,701754003,J01EE,S4,Pharma-Q Co Trimoxazole  Tablets,Sulfamethoxazole,400,mg,TAB,1000,,128.59,14.27,20.00,162.86,0.16,21 May 2012,,,
,,,,,,,Trimethoprim,80,mg,,,,,,,,,,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/2.6.3/0070,703584001,N05BB,S5,"Pharma-Q Hydroxyzine  Injection 100,0mg/2ml",Hydroxyzine,100,mg/2ml,INJ,10,,30.80,3.42,4.79,39.01,1.95,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/2.7/0605,703587001,N02AB,S6,Pharma-Q  Fentanyl  100mcg/2 ml Injection ,Fentanyl,100,mcg/2ml,INJ,10,,50.71,5.63,7.89,64.23,3.21,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/18.1/0664,703589001,C03CA,S3,Pharma-Q  Furosemide Injection 50mg/ 5ml,Furosemide,50,mg/5ml,INJ,10,,60.11,6.67,9.35,76.13,1.52,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/2.6/0197,703598001,N05BA,S5,Pharma-Q  Diazepam Injection 10mg/2ml,Diazepam,10,mg/2ml,INJ,10,,32.02,3.55,4.98,40.56,2.03,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/11.4.3/0196,703601001,A02BA,S3,Pharma-Q  Cimetidine Injection 200mg/2ml,Cimetidine,200,mg/2ml,INJ,10,,65.45,7.26,10.18,82.89,4.14,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,33/2.7/0426,703604001,N01AH,S6,Pharma-Q Sufentanil Forte Injection 250mcg/5ml,Sufentanil,250,mcg/5ml,INJ,10,,323.71,35.94,50.35,410.00,8.20,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/17.1/0716,703607001,M03AB,S4,Pharma-Q Suxamethonium Injection 100mg/2ml ,Suxamethonium,100,mg/2ml,INJ,10,,54.85,6.09,8.53,69.47,3.47,21 May 2012,,,
671,Micro Healthcare,31/17.01/0238,703608001,M03AC,S4,Micro-Pancuronium Bromide,Pancuronium,4,mg,INJ,10,,71.60,7.95,11.14,90.69,9.07,30 November 2010,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/2.7/0604,703668001,N02AB,S6,Pharma-Q  Fentanyl  500mcg/10ml Injection ,Fentanyl,500,mcg/10ml,INJ,10,,84.42,9.37,13.13,106.91,1.07,21 May 2012,,,
671,Micro Healthcare,31/4/0007,703672001,N01BB,S4,Micro Bupivacaine ,Bupivacaine,50,mg/10ml,INF,10,,58.41,6.49,9.09,73.99,7.40,19 December 2008,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/20.1.1/0502,703672002,J01FA,S4,Pharma-Q  Clindamycin Injection 600mg/4ml,Clindamycin,600,mg/4ml,INJ,10,,72.42,8.04,11.26,91.72,2.29,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/34/0717,703687001,V07AB,S1,Water for Injection 10ml,Water,10,ml,INJ,10,,28.96,3.22,4.50,36.68,0.37,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/7.1.4/0666,703896001,C08DA,S3,Pharma-Q Verapamil Injection 5mcg/2ml,Verapamil,5,mg/2ml,INJ,10,,98.62,10.95,15.34,124.91,6.25,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,34/1.4/0165,704187001,V03AB,S4,"Pharma-Q Naloxone HCL Injection 0,4mg/ml",Naloxone,0,mg/ml,INJ,10,,118.84,13.19,18.48,150.51,15.05,21 May 2012,,,
671,Micro Healthcare,32/6.1/0109,704944001,C01CA,S4,Micro-Dobutamine,Dobutamine,13,mg,INJ,10,,723.36,80.29,112.51,916.17,91.62,30 November 2010,,,
1052,Pharma-Q Holdings( Pty) Ltd,30/6.1/0169,704945001,C01CA,S4,Pharma-Q Dopamine  Injection 200mg/5ml,Dopamine,200,mg/5ml,INJ,10,,231.67,25.71,36.03,293.42,5.87,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/10.2/0333,705970001,R03DA,S4,Pharma-Q Theopylline I.V. Injection ,Aminophylline,250,mg/ml,INJ,10,,31.31,3.48,4.87,39.66,3.97,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,34/5.7.2/0051,705973001,A03FA,S4,Pharma-Q Metoclopramide Injection 10mg/2ml,Metoclopramide,10,mg/2ml,INJ,10,,22.98,2.55,3.57,29.10,1.46,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,33/2.7/0398,705979001,N01AH,S6,Pharma-Q Sufentanil Injection 50mcg/10ml,Sufentanil,50,mcg/10ml,INJ,10,,"1,815.79",201.55,282.43,"2,299.77",23.00,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,33/2.7/0397,705980001,N01AH,S6,Pharma-Q Sufentanil Injection 10mcg/2ml,Sufentanil,10,mcg/2ml,INJ,10,,363.16,40.30,56.48,459.94,23.00,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,A38/2.2/0566,705981001,N05CD,S5,Pharma-Q Midazolam Injection 50mg/10ml,Midazolam,50,mg/10ml,INJ,10,,"1,201.51",133.37,186.88,"1,521.76",15.22,01 July 2011,,,
1052,Pharma-Q Holdings( Pty) Ltd,A38/2.2/0565,705982001,N05CD,S5,Pharma-Q Midazolam Injection 15mg/3ml,Midazolam,15,mg/3ml,INJ,5,,106.45,11.81,16.56,134.82,8.99,21 May 2012,,,
671,Micro Healthcare,38/2.2/0565,705982002,N05CD,S5,Micro-Midazolam ,Midazolam,15,mg,INJ,50,,"1,042.13",115.68,162.09,"1,319.91",26.40,30 November 2010,,,
1052,Pharma-Q Holdings( Pty) Ltd,A38/2.2/0564,705983001,N05CD,S5,Pharma-Q Midazolam Injection 5mg/5ml,Midazolam,5,mg/5ml,INJ,10,,214.56,23.82,33.37,271.76,5.44,01 July 2011,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/2.7/0476,894951004,N02AA,S6,Pharma-Q Morphine  15mg Injection,Morphine,15,mg/ml,INJ,10,,28.35,3.14,4.41,35.89,3.59,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/2.9/0084,894958003,N02AB,S6,Pharma-Q Pethidine Injection 50mg/1ml,Pethidine,50,mg/ml,INJ,10,,21.47,2.38,3.34,27.19,2.72,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/2.9/0085,894966006,N02AB,S6,Pharma-Q Pethidine Injection 100mg/2ml,Pethidine,100,mg/2ml,INJ,10,,30.47,3.38,4.74,38.59,1.93,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/2.9/0083,895156008,N02AB,S6,Pharma-Q Pethidine Injection 25mg/1ml,Pethidine,25,mg/ml,INJ,10,,25.65,2.84,3.99,32.48,3.25,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,29/2.7/0475,895157007,N02AA,S6,Pharma-Q Morphine  10mg Injection,Morphine,10,mg/ml,INJ,10,,26.47,2.94,4.12,33.53,3.35,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,30/5.1/0395,895164019,C01CA,S4,Pharma-Q Adrenaline Injection  1mg/ml,Epinephrine,1,mg/ml,INJ,10,,17.68,1.96,2.75,22.40,2.24,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/21.5.1/0338,899124006,D07AC,S4,Pharma-Q  Betamethasone Injection 4mg/1ml,Betamethasone,4,mg/ml,INJ,10,,58.40,6.49,9.08,73.97,7.40,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/20.1.1/0441,899132002,J01GB,S4,Pharma-Q  Gentamycin Injection 20mg/2ml,Gentamicin,20,mg/2ml,INJ,10,,64.06,7.12,9.97,81.15,4.06,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/20.1.1/0442,899135005,J01GB,S4,Pharma-Q  Gentamycin Injection 40mg/ml ,Gentamicin,40,mg/ml,INJ,10,,84.74,9.40,13.18,107.32,10.73,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,31/20.1.1/0443,899139002,J01GB,S4,Pharma-Q  Gentamycin Injection 80mg/2ml ,Gentamicin,80,mg/2ml,INJ,10,,27.56,3.05,4.28,34.89,1.74,21 May 2012,,,
1052,Pharma-Q Holdings( Pty) Ltd,32/3.1/0240,899186009,M01AB,S3,Pharma-Q -Diclofenac Injection 75mg/3ml,Diclofenac,75,mg/3ml,INJ,50,,41.27,4.59,6.42,52.27,0.35,21 May 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1098,715943001,N02AA,S6,Oxycontin® 5 mg Prolonged Release Tablets ,Oxycodone Hydrochloride,5,mg,SRT,28,,220.99,14.11,32.91,268.01,9.57,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1101,715946001,N02AA,S6,Oxycontin 40 mg Prolonged Release Tablets ,Oxycodone Hydrochloride,40,mg,SRT,28,,554.15,35.37,82.53,672.05,24.00,02 May 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1099,715944001,N02AA,S6,Oxycontin® 10 mg Prolonged Release Tablets ,Oxycodone Hydrochloride,10,mg,SRT,28,,332.04,21.19,49.45,402.69,14.38,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1100,715945001,N02AA,S6,Oxycontin® 20 mg Prolonged Release Tablets ,Oxycodone Hydrochloride,20,mg,SRT,28,,443.09,28.28,65.99,537.37,19.19,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.7/0589,715932001,N02AE,S6,Sovenor 5 Patch,Buprenorphine,5,mg,PTD,4,,409.20,26.12,60.94,496.26,124.07,26 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.7/0590,715941001,N02AE,S6,Sovenor 10 Patch,Buprenorphine,10,mg,PTD,4,,657.60,41.97,97.94,797.52,199.38,26 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.7/0591,715942001,N02AE,S6,Sovenor 20 Patch,Buprenorphine,20,mg,PTD,4,,934.30,59.64,139.15,"1,133.09",283.27,26 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1102,715947001,N02AA,S6,Oxycontin® 80 mg Prolonged Release Tablets ,Oxycodone Hydrochloride,80,mg,SRT,28,,684.00,43.66,101.87,829.53,29.63,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1103,715949001,N02AA,S6,Oxynorm® 5 mg Capsules,Oxycodone Hydrochloride,5,mg,CAP,28,,131.61,8.40,19.60,159.61,5.70,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1104,715950001,N02AA,S6,Oxynorm® 10 mg Capsules,Oxycodone Hydrochloride,10,mg,CAP,28,,209.88,13.40,31.26,254.54,9.09,05 April 2012,,,
1101,Mundipharma (Pty) Ltd.,41/2.9/1105,715951001,N02AA,S6,Oxynorm® 20 mg Capsules,Oxycodone Hydrochloride,20,mg,CAP,28,,256.01,16.34,38.13,310.48,11.09,05 April 2012,,,
671,Micro Healthcare,27/2.8/0303,701746003,N02BE,S5,Micro-Gesic Tablets,Paracetamol,320,mg,TAB,1000,,216.36,24.01,33.65,274.02,0.27,30 November 2010,,,
671,Micro Healthcare,33/2.1/0424,705971001,N01AX,S5,Micro-Ketamine,Ketamine,10,mg,INJ,10,,429.11,47.63,66.74,543.48,54.35,30 November 2010,,,
671,Micro Healthcare,31/5.3/0393,706190001,N07AA,S4,Micro-Neostigmine ,Neostigmine,3,mg,INJ,10,,119.87,13.30,18.64,151.81,13.41,21 February 2009,,,
671,Micro Healthcare,32/3.1/0334,706191001,M01AB,S3,Micro-Diclofenac ,Diclofenac,75,mg,INJ,10,,73.57,8.17,11.44,93.18,9.32,30 November 2010,,,
671,Micro Healthcare,33/1.2/0473,706193001,N06AA,S5,Micro-Clomipramine ,Clomipramine,25,mg,INJ,10,,331.03,36.74,51.49,419.26,41.93,30 November 2010,,,
671,Micro Healthcare,31/20.1.1/0155,706194001,S01AA,S4,Micro-Tobramicin ,Tobramycin,20,mg,INJ,10,,226.82,25.17,35.28,287.27,28.73,30 November 2010,,,
671,Micro Healthcare,34/20.1.1/0130,706195001,J01GB,S4,Micro-Gentamicin ,Gentamicin,80,mg,INJ,10,,128.74,14.28,20.02,163.05,16.30,30 November 2010,,,
671,Micro Healthcare,31/20.1.1/0156,706196001,S01AA,S4,Micro-Tobramicin ,Tobramycin,80,mg,INJ,10,,417.78,46.36,64.98,529.12,52.91,30 November 2010,,,
671,Micro Healthcare,34/20.1.1/0130,706197001,J01GB,S4,Micro-Gentamicin ,Gentamicin,20,mg,INJ,10,,91.95,10.21,14.31,116.46,11.65,30 November 2010,,,
671,Micro Healthcare,30/601/0169,706232001,C01CA,S4,Micro-Dopamine,Dopamine,50,mg,INJ,10,,281.99,31.31,43.86,357.16,35.72,30 November 2010,,,
671,Micro Healthcare,33/2.1/0424,706241001,N01AX,S5,Micro-Ketamine ,Ketamine,100,mg,INJ,10,,956.31,106.14,148.75,"1,211.20",121.12,30 November 2010,,,
671,Micro Healthcare,33/2.1/0424,706242001,N01AX,S5,Micro-Ketamine ,Ketamine,50,mg,INJ,10,,551.71,61.24,85.81,698.77,69.88,30 November 2010,,,
671,Micro Healthcare,31/5.3/0393,899178006,N07AA,S4,Micro-Neostigmine ,Neostigmine,3,mg,INJ,10,,18.56,2.06,2.89,23.52,2.08,21 February 2009,,,
671,Micro Healthcare,31/2.70208,706243001,N02AD,S6,Micro-Pentazocine,Pentazocine,30,mg,INJ,10,,70.50,7.83,10.97,89.29,8.93,30 November 2010,,,
495,Mirren (Pty) Ltd,33/2.8/0380,704683001,N02BE,S2,Tensopyn Eff ,Caffeine,50,mg,EFT,18,,18.99,2.71,3.04,24.74,1.37,16 March 2012,,,
,,,,,,,Codeine,10,mg,,,,,,,,,,,,
,,,,,,,Doxylamine,5,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,450,mg,,,,,,,,,,,,
495,Mirren (Pty) Ltd,W/2.8/23,714953001,N02BE,S1,Tensopyn Paediatric Syrup,Paracetamol,150,mg/5ml,SYR,100,,16.64,2.37,2.66,21.67,0.22,16 March 2012,,,
,,,,,,,Codeine Phosphate,4,mg/5ml,,,,,,,,,,,,
495,Mirren (Pty) Ltd,T/30.2/608,707783003,J06BA,S4,Beriglobin 2ml  ,"Immunoglobulins, normal human, for extravascular adm.",160,mg/ml,INJ,2,,171.92,24.51,27.50,223.93,111.97,16 March 2012,,,
495,Mirren (Pty) Ltd,T/30.2/609,707791006,J06BA,S4,Beriglobin 5ml  ,"Immunoglobulins, normal human, for extravascular adm.",160,mg/ml,INJ,5,,429.79,61.28,68.75,559.82,111.96,16 March 2012,,,
495,Mirren (Pty) Ltd.,G0931,710652004,R05FA,S1,Broncol Linctus,Ammonium chloride ,180,mg/10ml,SYR,100,,14.54,2.07,2.33,18.94,0.19,16 March 2012,,,
,,,,,,,"Dexpanthenol, ",100,,,,,,,,,,,,,
,,,,,,,Dextromethorphan,30,,,,,,,,,,,,,
495,Mirren (Pty) Ltd,G0931,710652003,R05FA,S1,Broncol Linctus,Ammonium chloride,180,mg,SYR,200,,29.09,4.14,4.65,37.88,0.19,20 April 2012,,,
,,,,,,,Dexpanthenol,100,mg,,,,,,,,,,,,
,,,,,,,Dextromethorphan,30,mg,,,,,,,,,,,,
495,Mirren (Pty) Ltd,T546,731129008,L03AX,S4,Histaglobin  ,Histamine,0,mg,INJ,4,,291.54,41.57,46.64,379.74,47.47,16 March 2012,,,
,,,,,,,"Immunoglobulins, normal human, for extravascular adm.",12,mg,,,,,,,,,,,,
495,Mirren (Pty) Ltd,H2863,782610005,B01AD,S4,Streptase 750000 IU,Streptokinase,750000,iu,INJ,1,,"1,287.05",58.06,188.32,"1,533.43",306.69,16 March 2012,,,
