Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000242,Novartis South Africa (Pty) Ltd,32/5.4.1/0684,868590002,N04BX,S4,Comtan ,Entacapone,200,mg,TAB,100,1,833.15,63.58,125.54,"1,022.27",10.22,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,34/20.2.6 /0161,876089007,P01BE,S4,Coartem,Artemether,20,mg,TAB,24,1,233.39,17.80,35.16,286.35,11.93,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,,876089007,,,,Lumefantrine,120,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,32/20.2.2/0564,880892005,A 20.2.2,S1,Lamisil Derm Gel,Terbinafine ,10,mg/g,GEL,15,1,107.80,10.78,16.60,135.19,9.01,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,32/20.2.2/0564,880892006,A 20.2.2,S1,Lamisil Derm Gel,Terbinafine ,10,mg/g,GEL,5,1,35.91,3.59,5.53,45.03,9.01,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,C0641,884995004,R01BA,S2,Degoran Plus ,Caffeine,38,mg,TAB,20,1,37.68,3.77,5.80,47.25,2.36,26 March 2014,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,,884995004,,,,Chlorphenamine,4,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,,884995004,,,,Phenylephrine,10,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,,884995004,,,,Paracetamol,150,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,M/5.8/0710,885004002,R01BA,S2,Degoran C ,Ascorbic Acid,75,mg,CAP,24,1,39.77,3.98,6.13,49.88,2.08,26 March 2014,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,,885004002,,,,Caffeine,30,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,,885004002,,,,Chlorphenamine,2,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,,885004002,,,,Paracetamol,300,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,,885004002,,,,Phenylephrine,5,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,34/7.1.3/0441,891894005,C09DA,S3,Co-Diovan,Hydrochlorothiazide,13,mg,TAB,28,1,142.30,10.86,21.44,174.60,6.24,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,,891894005,,,,Valsartan,160,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd,X/2.5/205,892484008,N03AF,S3,Trileptal Fct,Oxcarbazepine,300,mg,TAB,50,1,224.66,17.15,33.85,275.66,5.51,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,X/2.5/206,892491020,N03AF,S3,Trileptal Fct,Oxcarbazepine,600,mg,TAB,50,1,423.00,32.27,63.74,519.01,10.38,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd,35/21.2/0040,893900001,A10BX,S3,Starlix ,Nateglinide,120,mg,FCT,84,1,379.35,28.95,57.16,465.46,5.54,07 April 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd  ,U/3.1/77,704641001,M02AA,S1,Voltaren Emulgel,Diclofenac,1,g/100g,GEL,75,1,81.75,8.18,12.59,102.52,1.37,11 December 2014,Discontinued,Originator,
,Novartis South Africa (Pty) Ltd  ,27/5.8/0123,709775001,R01BA,S2,Degoran Cold and Flu Hot Medicated Drink,Paracetamol,650,mg,SAC,6,1,26.16,2.62,4.03,32.81,5.47,11 December 2014,Discontinued,Originator,
,Novartis South Africa (Pty) Ltd  ,,709775001,,,,Chlorpheniramine Maleate,4,mg,,,,,,,,,,,,
,Novartis South Africa (Pty) Ltd  ,,709775001,,,,Pseudoephedrine Hydrochloride,60,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,E/11.4.1/1195,709776001,A02AB,S2,Bisma-Rex Powder,Aluminium Hydroxide ,19,mg,POW,150,1,30.88,3.08,4.75,38.71,0.26,11 December 2014,Discontinued,Originator,
0000000242,Novartis South Africa (Pty) Ltd  ,,709776001,,,,Calcium Carbonate,122,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,,709776001,,,,Magnesium Trisilicate,33,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,E/11.4.1/1195,709776002,A02AB,S2,Bisma-Rex Powder,Aluminium Hydroxide ,19,mg,POW,450,1,92.65,9.26,14.27,116.18,0.26,11 December 2014,Discontinued,Originator,
0000000242,Novartis South Africa (Pty) Ltd  ,,709776002,,,,Calcium Carbonate,122,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,,709776002,,,,Magnesium Trisilicate,33,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,39/3.1/0008,710911001,M02AA,S1,Fenisun Emulgel,Diclofenac Sodium,0,g/100g,GEL,20,1,41.19,4.12,6.34,51.65,2.58,11 December 2014,Discontinued,Originator,
0000000242,Novartis South Africa (Pty) Ltd  ,28/5.8/0696,814830005,R01BA,S2,Degoran Fizzy Effervescent Tabtlets,Paracetamol,250,mg,EFT,10,1,37.92,3.79,5.84,47.55,4.76,11 December 2014,Discontinued,Originator,
0000000242,Novartis South Africa (Pty) Ltd  ,,814830005,,,,Pheniramine Maleate,20,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd  ,,814830005,,,,Phenylephrine Hydrochloride,10,mg,,,,,,,,,,,,
0000000242,Novartis South Africa (Pty) Ltd.,Y/34/348,788384007,N07BA,S1,Nicotinell TTS 10,Nicotine,18,mg/10cm²,PTD,7,1,77.27,7.73,11.90,96.90,13.84,21 May 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd.,Y/34/349,788392018,N07BA,S1,Nicotinell TTS 20,Nicotine,35,mg/20cm²,PTD,7,1,88.63,8.87,13.65,111.15,15.87,21 May 2015,,Originator,
0000000242,Novartis South Africa (Pty) Ltd.,Y/34/350,788406019,N07BA,S1,Nicotinell TTS 30,Nicotine,53,mg/30cm²,PTD,7,1,96.49,13.51,15.40,125.40,17.91,21 May 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/290,700183001,A10AC,S3,Protaphane HM ,Isophane insulin,100,u/ml,PED,3,5,484.94,65.47,77.06,627.48,41.83,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,35/21.1/0031,702086003,A10AD,S3,NovoMix 30 ,Insulin Aspart,100,u/ml,PED,3,5,469.19,21.62,68.71,559.52,37.30,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,35/21.1/0031,702089003,A10AD,S3,NovoMix 30,Insulin aspart,100,iu/ml,CAT,3,5,474.75,64.09,75.44,614.28,40.95,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,33/21.10/0420,704017001,H01AC,S5,Norditropin Nordilet 5 mg,Somatropin,5,"mg/1,5 ml",PED,2,1,718.19,96.96,114.12,929.27,619.51,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,33/21.10/0421,704018001,H01AC,S5,Norditropin Nordilet 10 mg,Somatropin,10,"mg/1,5 ml",PED,2,1,"1,436.39",193.90,228.24,"1,858.53","1,239.02",10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,37/21.8.2/0297,704903001,G03FB,S4,Novofem,Oestradiol,1,mg,TAB,28,1,120.12,15.02,18.92,154.06,5.50,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,,704903001,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk (Pty) Ltd,38/21.1/0084,705312001,A10AE,S3,Levemir,Insulin detemir,100,u/ml,PED,3,5,573.98,77.48,91.21,742.67,49.51,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,38/21.1/0084,705313001,A10AE,S3,Levemir,Insulin Detemir,100,u/ml,CAT,3,5,524.11,70.76,83.28,678.14,45.21,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,34/21.1/0160,707927001,A10AB,S3,NovoRapid,Insulin aspart,100,u/ml,INJ,10,1,254.39,34.35,40.42,329.17,32.92,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/287,714977001,A10AD,S3,Actraphane HM,Biosynthetic human insulin,100,u/ml,PED,3,5,484.94,65.47,77.06,627.48,41.83,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,43/21.13/0781,716645001,A10BX,S4,Victoza,Liraglutide,6,mg/ml,PED,3,2,"1,002.35",80.19,151.56,"1,234.10",205.68,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,43/21.13/0781,716645002,A10BX,S4,Victoza,Liraglutide,6,mg/ml,PED,3,3,"1,503.53",120.29,227.33,"1,851.15",205.68,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,44/8.1/0550,717176001,B02BD,S4,NovoSeven 1 mg,Activated recombinant coagulation factor VIIa (rVIIa),1,mg/ml,INJ,1,1,"7,204.49",972.61,"1,144.79","9,321.89","9,321.89",10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,44/8.1/0551,717182001,B02BD,S4,NovoSeven 2 mg,Activated recombinant coagulation factor VIIa (rVIIa),1,mg/ml,INJ,2,1,"14,408.97","1,945.22","2,289.59","18,643.77","9,321.89",10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,44/8.1/0552,717183001,B02BD,S4,NovoSeven 5 mg,Activated recombinant coagulation factor VIIa (rVIIa),1,mg/ml,INJ,5,1,"36,022.43","4,863.03","5,723.96","46,609.42","9,321.88",10 April 2015,,Originator,
0000000225,Novo Nordisk (PTY) LTD,47/21.8.1/0166,721571001,G03CA,S2,Vagifem 10 µg ,Estradiol ,10,μg,VAT,18,1,225.64,28.21,35.54,289.39,16.08,23 October 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/288,733415008,A10AB,S3,Actrapid HM (ge),Insulin,100,u/ml,INJ,10,1,204.92,27.66,32.56,265.14,26.51,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/290,733482007,A10AC,S3,Protaphane HM,Isophane insulin,100,u/ml,INJ,10,1,247.05,33.35,39.26,319.65,31.97,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/287,733512003,A10AD,S3,Actraphane HM,Biosynthetic human insulin,100,u/ml,INJ,10,1,247.05,33.35,39.26,319.65,31.97,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,27/21.8.1/98,794252001,G03CA,S1,Vagifem,Oestradiol,25,mcg,TAB,15,1,188.03,23.51,29.61,241.15,16.08,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/287,816213003,A10AD,S3,Actraphane HM,Biosynthetic human insulin,100,u/ml,PED,3,5,458.36,61.88,72.84,593.08,39.53,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,W/21.1/288,816221006,A10AB,S3,Actrapid HM (ge)  ,Insulin,100,u/ml,PED,3,5,380.21,51.32,60.41,491.95,32.79,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,Y/21.8.2/230,820024007,G03FA,S4,Kliogest  ,Oestradiol,2,mg,TAB,28,1,187.00,23.39,29.45,239.85,8.57,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,,820024007,,,,Norethisterone,2,mg,,,,,,,,,,,,
0000000225,Novo Nordisk (Pty) Ltd,Y/21.11/301,821365002,H04AA,S4,Glucagen,Glucagon,1,mg,INJ,1,1,276.18,34.53,43.50,354.20,354.20,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,J/21.8.2/213,825875005,G03FB,S4,Trisequens Forte,Oestradiol,4,mg,TAB,28,1,112.61,14.07,17.74,144.42,5.15,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,,825875005,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk (Pty) Ltd,J/21.8.1/214,825883008,G03CA,S4,Estrofem  ,Oestradiol,2,mg,TAB,28,1,102.60,12.83,16.16,131.59,4.70,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,J/21.8.2/212,825913004,G03FB,S4,Trisequens,Oestradiol,2,mg,TAB,28,1,143.47,17.92,22.60,183.99,6.57,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,,825913004,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk (Pty) Ltd,33/21.2/0078,861324005,A10BX,S3,Novonorm 0.5 mg,Repaglinide,1,mg,TAB,90,1,78.35,9.79,12.34,100.47,1.12,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,33/21.2/0079,861332008,A10BX,S3,Novonorm 1.0 mg,Repaglinide,1,mg,TAB,90,1,159.64,19.95,25.14,204.74,2.27,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,33/21.2/0080,861340019,A10BX,S3,Novonorm 2.0 mg,Repaglinide,2,mg,TAB,90,1,252.02,31.50,39.69,323.21,3.59,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,31/8.1/0142,861928008,B02BD,S4,NovoSeven,Coagulation factor VII,,mg/2ml,INF,2,1,"8,171.45","1,103.15","1,298.44","10,573.04","5,286.53",10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,33/21.8.2/0532,881112003,G03FA,S4,Activelle ,Oestradiol,1,mg,TAB,28,1,145.21,18.16,22.87,186.24,6.65,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,,881112003,,,,Norethisterone,1,mg,,,,,,,,,,,,
0000000225,Novo Nordisk (Pty) Ltd,34/21.8.1/0159,893919004,G03CA,S4,Estrofem 1 mg,Oestradiol,1,mg,TAB,28,1,94.13,11.76,14.82,120.71,4.31,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,34/21.1/0160,897767001,A10AB,S3,NovoRapid,Insulin aspart,100,u/ml,PED,3,5,400.24,54.04,63.60,517.88,34.53,10 April 2015,,Originator,
0000000225,Novo Nordisk (Pty) Ltd,34/21.1/0160,897775004,A10AB,S3,NovoRapid,Insulin aspart,100,u/ml,CAT,3,5,361.14,50.55,57.64,469.32,31.29,10 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S509,708123001,V10XA,S4,Mibg For Therapy,(Meta) Iodo Benzylguanidine I-131,11100,MBq ,INJ,3,1,"11,112.32","1,999.60","1,835.67","14,947.59","4,982.53",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,41/35/0544,714121001,V09lX,S4,Gluscan,Fludeoxyglucose [18F],600,MBq/mL,INJ,1,1,"4,305.35",721.59,703.77,"5,730.71","5,730.71",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,31/35/0528,718493001,V09CA,S4,Renatek,Calcium Trisodium Pentetate,5,mg/vial,INJ,5,5,747.94,190.80,131.42,"1,070.16",42.81,30 April 2015,,Generic,
0000000903,NTP Radioisotopes (Pty) Ltd,,718493001,,,,Tin Dichloride 2-Hydrate,0,mg/vial,,,,,,,,,,,,
0000000903,NTP Radioisotopes (Pty) Ltd,S507,886650006,V09DA,S4,Disida,"N-(2,6 Diisopropylacetanilide)-iminodiacetic acid ",40,mg/vial,INJ,4,5,747.94,190.80,131.42,"1,070.16",53.51,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S505,886657006,V09CA,S4,Dtpa,Calcium Trisodium Pentetate,5,mg/vial,INJ,5,5,747.94,190.80,131.42,"1,070.16",42.81,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0010,886665002,V09FX,S4,Sodium Iodide I-131 Diag Caps,Sodium Iodide 131I ,1110,kBq,CAP,10,1,969.27,328.18,181.64,"1,479.09",147.91,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0010,886673005,V09FX,S4,Sodium Iodide I-131 Diag Caps,Sodium Iodide 131I ,1850,kBq,CAP,10,1,"1,206.63",328.18,214.87,"1,749.68",174.97,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0010,886681001,V09FX,S4,Sodium Iodide I-131 Diag Caps,Sodium Iodide 131I ,7400,kBq,CAP,10,1,"1,672.94",328.18,280.15,"2,281.27",228.13,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0010,886688001,V09FX,S4,Sodium Iodide I-131 Diag Caps,Sodium Iodide 131I ,18500,kBq,CAP,10,1,"1,689.06",328.18,282.41,"2,299.65",229.97,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S510,886707004,V09IX,S4,Mibg Diagnostic,(Meta) Iodo Benzylguanidine I-131,19,MBq ,INJ,2,1,"3,103.20","1,083.75",586.17,"4,773.12","2,386.56",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S510,886715007,V09IX,S4,Mibg Diagnostic,(Meta) Iodo Benzylguanidine I-131,37,MBq ,INJ,2,1,"3,123.04","1,083.75",588.95,"4,795.74","2,397.87",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S510,886723003,V09IX,S4,Mibg Diagnostic,(Meta) Iodo Benzylguanidine I-131,185,MBq ,INJ,2,1,"3,144.04","1,083.75",591.89,"4,819.68","2,409.84",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S509,886731006,V10XA,S4,Mibg For Therapy,(Meta) Iodo Benzylguanidine I-131,3700,MBq ,INJ,3,1,"7,235.22","1,999.60","1,292.87","10,527.69","3,509.23",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S509,886738006,V10XA,S4,Mibg For Therapy,(Meta) Iodo Benzylguanidine I-131,5550,MBq ,INJ,3,1,"8,639.52","1,999.60","1,489.47","12,128.59","4,042.86",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S509,886746002,V10XA,S4,Mibg For Therapy,(Meta) Iodo Benzylguanidine I-131,7400,MBq ,INJ,3,1,"8,879.25","1,999.60","1,523.04","12,401.89","4,133.96",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S509,886754005,V10XA,S4,Mibg For Therapy,(Meta) Iodo Benzylguanidine I-131,1850,MBq ,INJ,3,1,"5,907.23","1,999.61","1,106.95","9,013.79","3,004.60",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S508,887100005,V09BA,S4,Mdp,Methylene Diphosphonic Acid ,5,mg/vial,INJ,9,5,747.94,190.80,131.42,"1,070.16",23.78,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888478004,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,10,GBq,INJ,1,1,"4,437.28","1,190.28",787.85,"6,415.41","6,415.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888486007,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,15,GBq,INJ,1,1,"5,458.46","1,190.28",930.82,"7,579.56","7,579.56",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888494003,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,17,GBq,INJ,1,1,"5,650.47","1,190.28",957.70,"7,798.45","7,798.45",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888505003,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,19,GBq,INJ,1,1,"5,789.67","1,190.28",977.19,"7,957.14","7,957.14",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888513006,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,22,GBq,INJ,1,1,"6,639.78","1,190.28","1,096.20","8,926.26","8,926.26",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888528002,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,30,GBq,INJ,1,1,"8,585.07","1,190.28","1,368.55","11,143.90","11,143.90",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,S503,888544001,V09FX,S4,Sodium Pertechnetate Tc-99M Inj.,Sodium Pertechnetate Tc-99m,37,GBq,INJ,1,1,"10,629.80","1,190.28","1,654.81","13,474.89","13,474.89",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,28/35/0321,888610005,V09EB,S4,Pulmotek,Human Serum Albumin,2,mg/vial,INJ,8,5,790.35,190.80,137.36,"1,118.51",27.96,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/9,888625002,V09BA,S4,Red Blood Cell Labelling Kit,Sodium Pyrophosphate,20,mg/vial,INJ,5,5,747.94,190.80,131.42,"1,070.16",47.56,30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888633004,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,37,MBq ,CAP,1,1,848.69,290.02,159.42,"1,298.13","1,298.13",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888641007,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,74,MBq ,CAP,1,1,856.32,290.01,160.48,"1,306.81","1,306.81",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888648007,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,110,MBq ,CAP,1,1,862.41,290.01,161.34,"1,313.76","1,313.76",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888656003,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,111,MBq ,CAP,1,1,862.41,290.01,161.34,"1,313.76","1,313.76",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888664006,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,130,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888672002,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,150,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888679002,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,185,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888680005,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,200,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888687005,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,222,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888695001,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,225,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888706001,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,250,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888714004,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,259,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888722007,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,260,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888729007,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,275,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888730003,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,278,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888737003,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,296,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888745006,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,300,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888753002,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,330,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888761005,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,350,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888768005,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,370,MBq ,CAP,1,1,993.69,290.01,179.71,"1,463.41","1,463.41",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888776001,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,400,MBq ,CAP,1,1,976.90,320.55,181.64,"1,479.09","1,479.09",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888784004,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,410,MBq ,CAP,1,1,993.69,320.55,183.99,"1,498.23","1,498.23",30 April 2015,,Originator,
0000000903,NTP Radioisotopes (Pty) Ltd,W/35/0031,888792007,V10XA,S4,Sodium Iodide I-131 Ther Caps,Sodium Iodide 131I ,445,MBq ,CAP,1,1,"1,022.70",320.55,188.05,"1,531.30","1,531.30",30 April 2015,,Originator,
