Dtabase Of Medicine Prices 31st March 2010,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000495,Mirren (Pty) Ltd,T/2.9/79,799815004,N02BE,S2,Tensopyn  ,Caffeine,50,mg,TAB,20,,8.13,1.15,1.30,10.58,0.47,2009-02-09,,,
,,,,,,,Codeine,10,mg,,,,,,,,,,,,
,,,,,,,Doxylamine,5,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,450,mg,,,,,,,,,,,,
0000000495,Mirren (Pty) Ltd,T/2.9/79,799815012,N02BE,S2,Tensopyn  ,Caffeine,50,mg,TAB,100,,40.60,5.80,6.50,52.90,0.47,2009-02-09,,,
,,,,,,,Codeine,10,mg,,,,,,,,,,,,
,,,,,,,Doxylamine,5,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,450,mg,,,,,,,,,,,,
0000000495,Mirren (Pty) Ltd,33/2.8/0380,704683001,N02BE,S2,Tensopyn Eff ,Caffeine,50,mg,EFT,18,,17.32,2.47,2.77,22.56,1.11,2009-02-09,,,
,,,,,,,Codeine,10,mg,,,,,,,,,,,,
,,,,,,,Doxylamine,5,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,450,mg,,,,,,,,,,,,
0000000590,Pharmacare Ltd t/a Aspen,33/8.2/0481,701278001,B01AC,S4,Aggrastet 250ml pre-mix  ,Tirofiban,0,mg/ml,INF,1,,"1,467.23",258.92,241.66,"1,967.81","1,967.81",2010-03-18,,,
0000000590,MSD,33/8.2/0016,852503008,B01AC,S4,Aggrastet 50ml  ,Tirofiban,0,mg/ml,INF,1,,"1,336.65",235.88,220.16,"1,792.68","1,792.68",2009-05-29,,,
0000000590,MSD,37/3.1/0400,709109001,M01AH,S3,Arcoxia,Etoricoxib,90,mg,TAB,7,,43.27,4.33,6.66,54.27,7.75,,,,
0000000590,MSD,37/3.1/0401,709110001,M01AH,S3,Arcoxia,Etoricoxib,120,mg,TAB,7,,48.87,4.89,7.53,61.29,8.76,,,,
0000000590,MSD,37/3.1/0399,709108001,M01AH,S3,Arcoxia,Etoricoxib,60,mg,TAB,28,,162.26,16.24,24.99,203.49,7.27,,,,
0000000590,MSD,37/3.1/0400,709109002,M01AH,S3,Arcoxia,Etoricoxib,90,mg,TAB,28,,173.08,17.33,26.66,217.06,7.75,,,,
0000000590,MSD,37/3.1/0401,709110002,M01AH,S3,Arcoxia,Etoricoxib,120,mg,TAB,28,,195.47,19.57,30.11,245.15,8.76,,,,
0000000590,MSD,37/20.2.2/0544,707123001,D01BA,S4,Cancidas,Caspofungin,50,mg,INF,1,,"1,810.44",162.94,276.27,"2,249.65","2,249.65",,,,
0000000590,MSD,37/20.2.2/0545,707124001,J02AX,S4,Cancidas,Caspofungin,70,mg,INF,1,,"1,810.44",162.94,276.27,"2,249.65","2,249.65",,,,
0000000590,MSD,V/7.1.3/119,787035009,C09BA,S3,Co-renitec,Enalapril,20,mg,TAB,28,,69.61,1.06,9.89,80.56,2.88,,,,
0000000590,MSD,32/15.4/0525,860379019,S01ED,S3,Cosopt 5ml,Dorzolamide,20,mg/5ml,OPD,1,,124.57,12.47,19.19,156.23,156.23,2009-03-15,,,
,,,,,,,Timolol,5,mg/5ml,,,,,,,,,,,,
0000000590,MSD,29/7.1.3/0268,818739002,C09CA,S3,Cozaar ,Losartan,50,mg,TAB,30,,67.31,7.69,10.50,85.50,2.85,,,,
0000000590,MSD,30/7.1.3/0284,828181004,C09DA,S3,Cozaar comp  ,Hydrochlorothiazide,13,mg,TAB,30,,76.19,8.71,11.89,96.79,3.23,2009-03-15,,,
,,,,,,,Losartan,50,mg,,,,,,,,,,,,
0000000590,MSD,31/20.2.8/0187,824445023,J05AE,S4,Crixivan  ,Indinavir,400,mg,CAP,120,,287.96,25.75,43.92,357.63,2.98,2009-02-16,,,
0000000590,MSD,31/20.2.8/0187,824445007,J05AE,S4,Crixivan  ,Indinavir,400,mg,CAP,180,,431.94,38.62,65.88,536.44,2.98,2009-02-16,,,
0000000590,MSD,31/20.2.8/0186,827258003,J05AE,S4,Crixivan  ,Indinavir,200,mg,CAP,360,,435.01,38.90,66.35,540.26,1.50,2009-02-16,,,
0000000590,MSD,A380626,705301001,A04AD,S4,Emend  ,Aprepitant,80,mg,CAP,5,,791.03,79.19,121.83,992.06,198.41,2009-03-15,,,
0000000590,MSD,A380627,705302001,A04AD,S4,Emend  ,Aprepitant,125,mg,CAP,5,,791.03,79.19,121.83,992.06,198.41,2009-03-15,,,
0000000590,MSD,37/7.5/0413,704378001,C10AX,S4,Ezetrol,Ezetimibe,10,mg,TAB,30,,308.14,30.85,47.46,386.45,12.88,2009-03-15,,,
0000000590,MSD,,887096005,C09DA,S3,Fortzaar  ,Losartan,100,mg,TAB,30,,81.15,9.27,12.66,103.08,3.44,2009-03-15,,,
0000000590,MSD,29/3.2/0668,817341005,M05BA,S3,Fosamax,Alendronic acid,10,mg,TAB,30,,271.93,27.22,41.88,341.04,11.37,2009-03-15,,,
0000000590,MSD,,897302001,M05BA,S3,Fosamax once weekly,Alendronic acid,70,mg,TAB,4,,272.85,27.32,42.02,342.18,85.55,2009-03-15,,,
0000000590,MSD,A40 0259,709865001,M05BA,S3,Fosavance,Alendronic acid,70,mg,TAB,4,,172.71,17.29,26.60,216.60,54.15,2009-01-02,,,
,,,,,,,Colecalciferol,2800,mg,,,,,,,,,,,,
0000000590,MSD,,703413001,J01DH,S4,Invanz ,Ertapenem,1,g,INJ,1,,382.29,38.27,58.88,479.44,479.44,2009-03-15,,,
0000000590,MSD,32/7.3/0535,848298004,N02CC,S4,Maxalt 10 ,Rizatriptan,10,mg,TAB,3,,130.65,13.08,20.12,163.85,54.62,2009-08-20,,,
0000000590,MSD,32/7.3/0535,848298012,N02CC,S4,Maxalt 10 ,Rizatriptan,10,mg,TAB,6,,261.30,26.16,40.24,327.70,54.62,2009-08-20,,,
0000000590,MSD,32/7.3/0534,848271009,N02CC,S4,Maxalt 5  ,Rizatriptan,5,mg,TAB,3,,130.71,13.09,20.13,163.93,54.64,2009-03-15,,,
0000000590,MSD,32/7.3/0537,848301005,N02CC,S4,Maxalt RPD 10,Rizatriptan,10,mg,WAF,3,,130.65,13.08,20.12,163.85,54.62,2009-08-20,,,
0000000590,MSD,32/7.3/0537,848301013,N02CC,S4,Maxalt RPD 11,Rizatriptan,10,mg,WAF,6,,261.30,26.16,40.24,327.70,54.62,2009-08-20,,,
0000000590,MSD, C/18.1/215 ,744379008,C03EA,S3,Moduretic ,Amiloride,5,mg,TAB,100,,294.66,4.51,41.88,341.05,3.41,,,,
,,,,,,,Hydrochlorothiazide,50,mg,,,,,,,,,,,,
0000000590,MSD,R/18.1/200,744387019,C03EA,S3,Moduretic hs ,Amiloride,3,mg,TAB,30,,58.72,0.90,8.35,67.97,2.27,,,,
,,,,,,,Hydrochlorothiazide,25,mg,,,,,,,,,,,,
0000000590,MSD,A400161,753858010,R06AX,S2,Periactin,Cyproheptadine,4,mg,TAB,30,,30.16,0.46,4.29,34.91,1.16,,,,
0000000590,MSD,T/30.1/0544,755826027,J07AL,S2,Pneumovax vaccine  ,"Pneumococcus, purified polysaccharides antigen",25,mcg/0.5ml,VAC,1,,97.68,1.50,13.88,113.06,113.06,,,,
0000000590,MSD,32/21.12/0303,852570007,G04CB,S4,Propecia  ,Finasteride,1,mg,TAB,28,,177.89,17.79,27.39,223.07,7.97,2009-03-16,,,
0000000590,MSD,27/21.12/0069,793736005,G04CB,S4,Proscar,Finasteride,5,mg,TAB,28,,438.59,6.71,62.34,507.64,18.13,,,,
0000000590,MSD,T/7.1.3/165,759783004,C09AA,S3,Renitec 10,Enalapril,10,mg,TAB,28,,34.75,0.54,4.94,40.23,1.44,,,,
0000000590,MSD,28/7.1.3/0665,810355019,C09AA,S3,Renitec 2 5  ,Enalapril,3,mg,TAB,14,,16.11,0.25,2.29,18.65,1.33,,,,
0000000590,MSD,T/7.1.3/166,759767009,C09AA,S3,Renitec 20,Enalapril,20,mg,TAB,28,,63.63,0.97,9.04,73.64,2.63,,,,
0000000590,MSD,T/7.1.3/164,759759006,C09AA,S3,Renitec 5 ,Enalapril,5,mg,TAB,28,,25.09,0.39,3.57,29.05,1.04,,,,
0000000590,MSD,P/5.4.1/141,764078003,N04BA,S4,Sinemet,Carbidopa,25,mg,TAB,100,,314.80,4.81,44.75,364.36,3.64,,,,
,,,,,,,Levodopa,100,mg,,,,,,,,,,,,
0000000590,MSD,F/5.4.1/56,764086006,N04BA,S4,Sinemet,Carbidopa,25,mg,TAB,100,,430.54,6.59,61.20,498.33,4.98,,,,
,,,,,,,Levodopa,250,mg,,,,,,,,,,,,
0000000590,MSD,Y/5.4.1/279,794635008,N04BA,S4,Sinemet cr,Carbidopa,50,mg,SRT,100,,452.53,6.93,64.32,523.78,5.24,,,,
,,,,,,,Levodopa,200,mg,,,,,,,,,,,,
0000000590,MSD,35/10.2.2/0397,700251001,R03DA,S3,Singulair ,Montelukast,4,mg,CHU,28,,258.74,25.91,39.85,324.50,11.59,2009-03-15,,,
0000000590,MSD,32/10.2.2/0321,849464005,R03DC,S3,Singulair ,Montelukast,5,mg,CHU,28,,258.74,25.91,39.85,324.50,11.59,2009-03-15,,,
0000000590,MSD,32/10.2.2/0322,849472008,R03DC,S3,Singulair ,Montelukast,10,mg,TAB,28,,258.74,25.91,39.85,324.50,11.59,2009-03-15,,,
0000000590,MSD,A38/10.2.2/0584,706567001,R03DC,S3,Singulair sprinkles,Montelukast,4,mg,GRA,28,,258.74,25.91,39.85,324.50,11.59,2009-03-15,,,
0000000590,MSD,37/20.2.8/0628,703318001,J05AG,S4,Stocrin,Efavirenz,600,mg,TAB,30,,163.19,14.59,24.89,202.67,6.76,2009-08-25,,,
0000000590,MSD,33/20.2.8/0403,862371007,J05AG,S4,Stocrin 200  ,Efavirenz,200,mg,CAP,90,,293.01,26.20,44.69,363.90,4.04,2009-02-16,,,
0000000590,MSD (Pty) Ltd,A40/20.2.8/0737,712070001,J05C,S4,Stocrin 200  ,Efavirenz,200,mg,TAB,90,,298.26,26.67,45.49,370.42,4.12,2009-08-25,,,
0000000590,MSD,33/20.2.8/0401,893536008,J05AG,S4,Stocrin 50,Efavirenz,50,mg,CAP,30,,24.99,2.23,3.81,31.04,1.03,2009-02-16,,,
0000000590,MSD (Pty) Ltd,A40/20.2.8/0736,712069001,J05C,S4,Stocrin 50,Efavirenz,50,mg,TAB,30,,31.48,2.82,4.80,39.10,1.30,2009-08-25,,,
0000000590,MSD,S/20.1.1/175,770779018,J01DH,S4,Tienam 500,Imatinib,500,mg,INJ,1,,199.31,3.05,28.33,230.69,230.69,,,,
0000000590,MSD,K/15.4/339,770833004,S01ED,S3,Timoptol 5ml ,Timolol,3,mg/ml,OPD,1,,61.16,0.93,8.69,70.78,70.78,,,,
0000000590,MSD,K/15.4/340,770841007,S01ED,S3,Timoptol 5ml ,Timolol,5,mg/ml,OPD,1,,75.12,1.15,10.68,86.94,86.94,,,,
0000000590,MSD,29/15.4/0230,819816019,S01ED,S3,Timoptol-xe 2 5ml  ,Timolol,3,mg/ml,OPD,1,,60.96,0.93,8.67,70.56,70.56,,,,
0000000590,MSD,29/15.4/0231,819824003,S01ED,S3,Timoptol-xe 2 5ml  ,Timolol,5,mg/ml,OPD,1,,75.01,1.15,10.66,86.82,86.82,,,,
0000000590,MSD,29/15.4/0766,819832006,S01EC,S3,Trusopt 5ml owi ,Dorzolamide,2,%,OPD,1,,94.01,1.44,13.36,108.81,108.81,,,,
0000000590,MSD,B/1.2/505,772860009,N06AA,S5,Tryptanol ,Amitriptyline,25,mg,TAB,100,,217.60,3.33,30.93,251.86,2.52,,,,
0000000590,MSD,W/7.5/350,783951019,C10AA,S4,Zocor  ,Simvastatin,10,mg,TAB,28,,52.95,6.05,8.26,67.26,2.40,2009-07-28,,,
0000000590,MSD,W/7.5/351,783978006,C10AA,S4,Zocor  ,Simvastatin,20,mg,TAB,28,,52.95,6.05,8.26,67.26,2.40,2009-07-28,,,
0000000590,MSD,31/7.5/447,836265009,C10AA,S4,Zocor  ,Simvastatin,40,mg,TAB,30,,52.95,6.05,8.26,67.26,2.24,2009-07-28,,,
0000000590,MSD,A38 0625,705303001,A04AD,S4,Emen Caps Combi Pack,Aprepitant,,mg,CAP,3,,474.62,47.51,73.10,595.23,198.41,2009-03-15,,,
0000000590,MSD,36/7.1.3/0490,710079001,C09CA,S3,Cozaar ,Losartan,100,mg,TAB,30,,67.31,7.69,10.50,85.50,2.85,,,,
0000000590,MSD,41/30.1/0145,710249001,,S2,Gardasil,Quadrivalent Human Papilomavirus (Recominant vaccine): type 6,20,mcg/0.5ml,INJ,1,,699.93,70.07,107.80,877.80,877.80,,,,
,,,,,,,type 16,40,mcg/0.5ml,,,,,,,,,,,,
,,,,,,,type 18,20,mcg/0.5ml,,,,,,,,,,,,
,,,,,,,type 11,40,mcg/0.5ml,,,,,,,,,,,,
0000000249,SCP Pharmaceuticals (Merck),29/5.1/0025,832723002,C01CA,S4,Adrenotone,Epinephrine,1,mg/ml,INJ,10,,17.13,1.81,2.65,21.59,2.16,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),29/5.7.1/0026,832820008,R06AC,S2,Antihist ,Mepyramine,25,mg/ml,INJ,10,,20.31,2.15,3.14,25.61,2.56,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),A40/20.1.1/0618,709930001,J01MA,S4,Ciprogen IV (200mg/100ml),Ciprofloxacin,2,mg/ml,INJ,10,,515.40,54.60,79.80,649.80,0.65,2010-03-01,,,
0000000249,SCP Pharmaceuticals (Merck),,709931001,J01MA,S4,Ciprogen IV (400mg/200ml),Ciprofloxacin,2,mg/ml,INJ,10,,"1,031.70",109.30,159.74,"1,300.74",0.65,2010-03-01,,,
0000000249,SCP Pharmaceuticals (Merck),27/10.2/0412,832731005,R03DA,S4,Mylan Aminophyllline,Aminophylline,250,mg/10ml,INJ,10,,31.27,3.31,4.84,39.42,3.94,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),30/5.4/0165,862967007,A03BA,S2,Mylan Atropine,Atropine,1,mg/ml,INJ,10,,15.40,1.63,2.39,19.43,1.94,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),27/5.4/0461,832758019,A03BA,S2,Mylan Atropine,Atropine,1,mg/ml,INJ,10,,17.33,1.84,2.69,21.85,2.18,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),27/24/0462,832766003,B05XA,S1,Mylan Calcium GLuconate 10%,Calcium gluconate,950,mg/10ml,INJ,10,,37.71,3.99,5.84,47.54,4.75,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),Z/3.1/265,791555011,M01AB,S3,Mylan Diclofenac Injection,Diclofenac,75,mg/3ml,INJ,50,,38.15,4.04,5.90,48.10,0.96,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),30/20.1.1/0171,832804002,J01GB,S4,Mylan Gentamicin,Gentamicin,80,mg/2ml,INJ,10,,24.42,2.59,3.78,30.79,3.08,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),30/2.9/0181,824275004,N02AA,S6,Mylan Morphine,Morphine,10,mg/ml,INJ,10,,21.73,2.30,3.37,27.39,2.74,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),28/2.9/0587,824267001,N02AA,S6,Mylan Morphine,Morphine,15,mg/ml,INJ,10,,19.98,2.12,3.10,25.20,2.52,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),A39/5.10/0509,705537001,A04AA,S4,Mylan Ondansetron,Ondansetron,4,mg/2ml,INJ,5,,111.67,11.83,17.29,140.79,28.16,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),A39/5.10/0510,705538001,A04AA,S4,Mylan Ondansetron,Ondansetron,8,mg/4ml,INJ,5,,215.76,22.86,33.41,272.03,54.41,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),27/2.9/0425,824097009,N02AB,S6,Mylan Penthindine,Pethidine,100,mg/2ml,INJ,10,,41.96,4.45,6.49,52.90,5.29,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),27/2.9/0424,824089006,N02AB,S6,Mylan Penthindine,Pethidine,50,mg/ml,INJ,10,,25.85,2.74,4.00,32.59,3.26,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),27/34/0420,832863009,V07AB,S1,Mylan Water for Injections (10ml),Water,10,ml,INJ,10,,27.47,2.91,4.26,34.64,3.46,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),,702180003,V07AB,S1,Mylan Water for Injections (2ml),Water,2,ml,INJ,10,,18.78,1.99,2.90,23.67,2.37,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),,702181006,V07AB,S1,Mylan Water for Injections (5ml),Water,5,ml,INJ,10,,22.74,2.41,3.52,28.67,2.87,2010-02-15,,,
0000000249,SCP Pharmaceuticals (Merck),29/2.6.3/0003,831255005,N05BB,S5,Neurax,Hydroxyzine,100,mg/2ml,INJ,10,,27.70,2.94,4.29,34.93,3.49,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),29/5.7/0781,832839019,A03FA,S4,Pramalon,Metoclopramide,10,mg/2ml,INJ,10,,19.14,2.03,2.96,24.13,2.41,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),35/2.1/0228,701828004,,S5,Recofol 1% 20ml Ampoule,Propofol ,10,mg/ml,INJ,5,,114.46,12.13,17.72,144.31,28.86,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),27/5.4/0427,832812005,A03BA,S2,Scopaject,Hyoscyamine,20,mg/ml,INJ,10,,20.98,2.22,3.25,26.45,2.65,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),28/2.6/0578,815241003,N05BA,S5,Tranject Ampouleoules ,Diazepam,10,mg/2ml,INJ,10,,19.70,2.09,3.05,24.84,2.48,2009-02-12,,,
0000000249,SCP Pharmaceuticals (Merck),27/18.1/0465,831093005,G03CA,S3,Uretic,Furosemide,20,mg/2ml,INJ,10,,18.65,1.98,2.89,23.51,2.35,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,36/5.7.1/0388,703821001,R06AE,S2,Allermine ,Cetirizine,10,mg,TAB,10,,11.88,1.26,1.84,14.98,1.50,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,703821002,R06AE,S2,Allermine ,Cetirizine,10,mg,TAB,30,,35.62,3.77,5.51,44.91,1.50,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,27/20.1.2/0109,797553002,J01CA,S4,Apen 500,Ampicillin,250,mg,CAP,20,,18.12,1.92,2.81,22.84,1.14,2009-02-12,,,
,,,,,,,Cloxacillin,250,mg,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,27/20.1.2/0109,797553010,J01CA,S4,Apen 500,Ampicillin,250,mg,CAP,100,,90.59,9.60,14.03,114.22,1.14,2009-02-12,,,
,,,,,,,Cloxacillin,250,mg,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,27/20.1.2/0108,829250018,J01CA,S4,Apen S,Ampicillin,125,mg/5ml,SUS,100,,20.27,2.15,3.14,25.56,0.26,2009-02-12,,,
,,,,,,,Cloxacillin,125,mg/5ml,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,34/7.1/0271,701425001,C02CA,S3,Cardugen 1mg,Doxazosin,1,mg,TAB,30,,28.53,3.02,4.42,35.97,1.20,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,42/1.2/0568,714012001,N06A4,S5,Mylan Escitalopram 10,Escitalopram,10,mg,TAB,28,,95.55,10.12,14.79,120.46,4.30,2010-03-03,,,
0000000577,Xixia Pharmaceuticals,42/1.2/0568,714012001,N06A4,S5,Mylan Escitalopram 10,Escitalopram,10,mg,TAB,28,,95.55,10.12,14.79,120.46,4.30,2010-03-03,,,
0000000577,Xixia Pharmaceuticals,41/1.2/0570,714013001,N06A4,S5,Mylan Escitalopram 20,Escitalopram,20,mg,TAB,28,,157.64,16.70,24.41,198.75,7.10,2010-03-03,,,
0000000577,Xixia Pharmaceuticals,41/1.2/0570,714013001,N06A4,S5,Mylan Escitalopram 20,Escitalopram,20,mg,TAB,28,,157.64,16.70,24.41,198.75,7.10,2010-03-03,,,
0000000577,Xixia Pharmaceuticals,34/7.1/0273,701426001,C02CA,S3,Cardugen 4 mg,Doxazosin,4,mg,TAB,30,,35.76,3.79,5.53,45.09,1.50,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,36/20.1.1/0428,703043001,J01MA,S4,Ciprogen 250 mg,Ciprofloxacin,250,mg,TAB,10,,10.05,1.06,1.56,12.67,1.27,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,703043002,J01MA,S4,Ciprogen 250 mg,Ciprofloxacin,250,mg,TAB,100,,100.46,10.64,15.55,126.65,1.27,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,36/20.1.1/0429,703045001,J01MA,S4,Ciprogen 500 mg,Ciprofloxacin,500,mg,TAB,10,,12.86,1.36,1.99,16.21,1.62,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,703045002,J01MA,S4,Ciprogen 500 mg,Ciprofloxacin,500,mg,TAB,100,,128.61,13.63,19.91,162.15,1.62,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,29/20.1.2/0542,842516018,J01CR,S4,Clamentin 375,Amoxicillin,250,mg,TAB,15,,31.94,3.38,4.94,40.27,2.68,2009-02-12,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,29/20.1.2/0542,842516026,J01CR,S4,Clamentin 375,Amoxicillin,250,mg,TAB,100,,188.14,19.87,60.42,268.43,2.68,2009-02-12,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,29/20.1.2/0540,842524002,J01CR,S4,Clamentin S,Amoxicillin,125,mg/5ml,SUS,100,,22.80,2.42,3.53,28.74,0.29,2009-02-12,,,
,,,,,,,Clavulanic acid,31,mg/5ml,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,29/20.1.2/0541,842532005,J01CR,S4,Clamentin SF,Amoxicillin,250,mg/5ml,SUS,100,,44.71,4.74,6.92,56.36,0.56,2009-02-12,,,
,,,,,,,Clavulanic acid,63,mg/5ml,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,A40/20.1.2/0088,709232001,J01CR,S4,Clamentin,Amoxicillin,875,mg,TAB,10,,80.25,8.50,12.43,101.18,10.12,2009-02-12,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000577,Xixia Pharmaceuticals,Q/20.1.1/283,716944014,J01AA,S4,Cyclidox ,Doxycycline,100,mg,CAP,30,,8.41,0.89,1.30,10.60,0.35,2010-03-16,,,
0000000577,Xixia Pharmaceuticals,,716944022,J01AA,S4,Cyclidox ,Doxycycline,100,mg,CAP,100,,28.03,2.97,4.34,35.34,0.35,2010-03-16,,,
0000000577,Xixia Pharmaceuticals,,716944030,J01AA,S4,Cyclidox ,Doxycycline,100,mg,CAP,1000,,281.19,29.79,43.54,354.52,0.35,2010-03-16,,,
0000000577,Xixia Pharmaceuticals,28/20.1.1/0005,812692020,J01AA,S4,Cyclidox EC 100mg,Doxycycline,100,mg,CAP,6,,8.25,0.87,1.28,10.40,1.73,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,812692039,J01AA,S4,Cyclidox EC 100mg,Doxycycline,100,mg,CAP,100,,137.60,14.58,21.31,173.49,1.73,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,28/20.1.1/0004,812684001,J01AA,S4,Cyclidox EC 50mg,Doxycycline,50,mg,CAP,30,,32.19,3.41,4.98,40.58,1.35,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,812684028,J01AA,S4,Cyclidox EC 50mg,Doxycycline,50,mg,CAP,100,,107.34,11.37,16.62,135.33,1.35,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,28/5.8/0682,700455003,R01BA,S2,Drinasal S,Pseudoephedrine,30,mg/5ml,SUS,50,,3.95,0.42,1.27,5.64,0.11,2009-06-03,,,
0000000577,Xixia Pharmaceuticals,28/5.8/0682,700455006,R01BA,S2,Drinasal S,Pseudoephedrine,30,mg/5ml,SUS,100,,7.90,0.83,2.54,11.27,0.11,2009-06-03,,,
0000000577,Xixia Pharmaceuticals,,702620003,R01BA,S1,Drinasal Paediatric 0.025%,Oxymetazoline Hydrochloride,0,mg,NAS,10,,23.78,2.35,3.66,29.79,2.98,2008-12-01,,,
0000000577,Xixia Pharmaceuticals,,702618003,R01BA,S1,Drinasal Paediatric 0.025%,Oxymetazoline Hydrochloride,0,mg,NOD,10,,17.43,1.72,2.68,21.83,2.18,2008-12-01,,,
0000000577,Xixia Pharmaceuticals,H2874,731560035,B06AA,S1,Hyalase,Hyaluronidase,1500,iu,INJ,10,,"2,092.96",221.75,324.06,"2,638.77",263.88,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,41/1.2/0321,709895001,,S4,Imigen 50,Sumatriptan 50mg,50,mg,TAB,2,,53.78,5.70,8.33,67.81,33.90,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,,709895002,,S4,Imigen 50,Sumatriptan 50mg,50,mg,TAB,6,,161.34,17.09,24.98,203.42,33.90,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,41/1.2/0322,709897001,,S4,Imigen 100,Sumatriptan 100mg,100,mg,TAB,4,,129.05,13.67,19.98,162.70,40.68,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,27/11.4.3/0106,797561005,J01CR,S4,Macropen 500,Amoxicillin,250,mg,CAP,15,,17.19,1.82,2.66,21.68,1.45,2009-02-12,,,
,,,,,,,Flucloxacillin,250,mg,,,,,,,,,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,27/11.4.3/0106,797561013,J01CR,S4,Macropen 500,Amoxicillin,250,mg,CAP,100,,114.70,12.15,17.76,144.61,1.45,2009-02-12,,,
,,,,,,,Flucloxacillin,250,mg,,,,,,,,,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,27/11.4.3/0107,830208003,J01CR,S4,Macropen S,Amoxicillin,125,mg,SUS,100,,24.43,2.59,3.78,30.80,0.31,2009-02-12,,,
,,,,,,,Flucloxacillin,125,mg,,,,,,,,,2009-02-12,,,
0000000577,MYLAN (PTY) LTD,32/2.6/0372,897965021,N05BA,S5,"MYLAN ALPRAZOLAM 0,25 mg",Alprazolam,0,mg,TAB,100,,23.31,2.47,3.61,29.39,0.29,2010-02-15,,,
0000000577,MYLAN (PTY) LTD,32/2.6/0373,895173007,N05BA,S5,"MYLAN ALPRAZOLAM 0,5 mg",Alprazolam,1,mg,TAB,100,,23.80,2.52,3.68,30.00,0.30,2010-02-15,,,
0000000577,Xixia Pharmaceuticals,32/2.6/0323,897968007,N05BA,S5,Merck-Alprazolam 1.0 mg,Alprazolam,1,mg,TAB,100,,24.87,2.63,3.85,31.35,0.31,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,29/7.1/0228,852619006,C09AA,S3,Merck-Captopril 25,Captopril,25,mg,TAB,60,,9.79,1.04,1.51,12.34,0.21,2009-02-12,,,
0000000577,Xixia Pharmaceuticals,32/7.1/0528,899429009,C09AA,S3,Merck-Captopril 50,Captopril,50,mg,TAB,60,,14.16,1.50,2.20,17.85,0.30,2009-02-12,,,
